ID,Original,Tradução
/9832E770458A8C3399F2E883D56F126E,"A meaty kebab w/ Mushrooms.


PERK-Fungal Fortitude---------------------------Grants RESISTENCE to POISON effects","Um kebab carnudo com cogumelos.


PERK-Resistência a Fungos---------------------------Concede RESISTÊNCIA aos efeitos de VENENO"
/3C46F5344D85594F152901A467AE4F22,A milled piece of lumber.,Um pedaço de madeira serrada.
/3BFA025243CDB75091E160B238150BD7,A mix of spices heavily used in Garou cuisine.,Uma mistura de especiarias fortemente usadas na cozinha Garou.
/6F3697B74C225E22C26616AAE2947105,"A moderately sized chest to store items in,","Um baú de tamanho moderado para armazenar itens,"
/6842B3F545463D23422C849ECA498E79,A mysterious porous rock used as a base for powerful runes.,Uma rocha porosa misteriosa usada como base para runas poderosas.
/D51227B041E8345FC01513903D578BE6,A new day beckons.,Um novo dia acena.
/3E81C6734EDFCB1C65FCDB877EE10D64,A new day means new possibilities.,Um novo dia significa novas possibilidades.
/087FCEFF4071CA97CEEFD39EE45E3573,A nice chair with good arm rests.,Uma bela cadeira com bom braço repousa.
/7D8FD37C448DDA868D53D29AF20A2A97,A nice rack to show off all your fancy cookware.,Um belo rack para mostrar todos os seus painéis sofisticados.
/2BA5A5E44B41B221201974AD14F1A5AF,A nice rug to liven up your place.,Um bom tapete para animar seu lugar.
/3FE11795414262DAA01DCF9F451449FC,A nutritious ingredient.,Um ingrediente nutritivo.
/BD0B419341ACEB17D229E495EF39BD46,"A piece of dragon tooth, mined from the dragon skull found in the highlands.","Um pedaço de dente de dragão, extraído do crânio de dragão encontrado nas terras altas."
/9EDB140E4A69928A260D558944C9D1C7,A piee of enchanted jewellery that increases carrying capacity.,Uma torta de jóias encantadas que aumentam a capacidade de carga.
/DB11784C4BE5BC0251B598A38DBD302A,A potion that gives a moderate boost to melee critical hit chance.,Uma poção que dá um impulso moderado ao acaso crítico de corpo a corpo.
/C8C879BF4C11BC11442097BEDE8C2B60,A potion that restores a moderate amount of health.,Uma poção que restaura uma quantidade moderada de saúde.
/F6A18A8D42971DF8B85A8C8906B304E1,A potion that restores a small amount of health.,Uma poção que restaura uma pequena quantidade de saúde.
/2288864D44A4EEF80423A095BEA8B816,A powerful plinth of teleportation.,Um poderoso pedestal de teletransporte.
/86E76E0A4E8E2D95BB766B885427E729,A precious and rare metal used to craft enchanting jewellery.,Um metal precioso e raro usado para criar jóias encantadoras.
/902E97AE481210BC72F69AA68F9372D5,"A precious metal found in the deepest parts of Ghornfell, used for crafting valuable items.","Um metal precioso encontrado nas partes mais profundas de Ghornfell, usado para criar itens valiosos."
/D459B7FE426053684A39E99A2391898D,A primitive pickaxe capable of mining stone and rune essence.,Uma picareta primitiva capaz de minerar pedra e essência de runas.
/D049BCE742A1D6FF35AE2AA258AC69F3,A rack that slowly processes animal hide into leather.,Uma bancada que processa lentamente peles de animais em couro.
/A5BF24074827BBB5D75BABB64825D0B2,A rack that stores and displays weapons.,Um rack que armazena e exibe armas.
/FD98DEDE482889A39881F3AB961C0303,"A rare and precious gem, coveted by jewelers.","Uma jóia rara e preciosa, cobiçada por joalheiros."
/E7822E5F41CFDF9BFF38B4A5AE750151,"A rare, precious ore. It can be smelted into silver bars at a furnace.",Um minério raro e precioso. Pode ser fundido em barras de prata em um forno.
/D17DFA4C47B37416392E148E84FF4C38,"A reliable, durable shield crafted from iron, perfect for tanking big hits.","Um escudo confiável e durável criado com ferro, perfeito para tanques de grandes sucessos."
/BE1B49B14F13412892B73DB5E858CC61,"A resonating crystal, waiting for the right song.","Um cristal ressonante, esperando a música certa."
/68FFC9584E535896EB2A4B83D1B8F793,A ritually cleansed token containing a piece of another world.,Um token ritualmente limpo contendo um pedaço de outro mundo.
/DF2D9A9F43157B994CB6179AB66150D2,"A rudimentary dagger, handy in close combat.","Uma adaga rudimentar, útil em combate próximo."
/413FE3E04C220B58CAFE62B75A3B3D30,A set of tools to work glass in the Smelter.,Um conjunto de ferramentas para trabalhar vidro na fundição.
/CC32F3EB4A923E30E85A4AAA8F4C8621,"A sharp, compact weapon, perfect for quick strikes in close combat.","Uma arma nítida e compacta, perfeita para greves rápidas em combate próximo."
/D657FA544AAEF0323607F6B32D4EECB9,A sheet of transparent glass used to make windows.,Uma folha de vidro transparente usado para fazer janelas.
/B9E1919242B2AF94190560BC693470A0,A simple bedroll that you can sleep in and skip the night.,Um coletor simples em que você pode dormir e pular a noite.
/EF1BE05D482FDB3C895CB2B195BBD45A,A simple book case to fill with knowledge.,Uma caixa de livro simples para preencher de conhecimento.
/C27875EC4339C57E7628AD9566CA442C,A simple chair.,Uma cadeira simples.
/D34C221440088429A8AE88A8375B2902,A simple crafting station equipped with an array of primitive tools. It is used to craft equipment and other important resources.,Uma bancada de artesanato simples equipada com uma variedade de ferramentas primitivas. É usado para criar equipamentos e outros recursos importantes.
/F8F196D2438F1FB99C82D98E9ADE0512,A simple crate.,Uma caixa simples.
/9F79D94A4D1D8F3EF02130B23735CC58,A simple door.,Uma porta simples.
/E6079ED94F50099905033688B205BE4A,A simple old barrel.,Um cano simples e antigo.
/AB3BD9A047A2FDE7AAFED1926C888C0C,A simple pot with a plant that does well indoors or outside.,Uma panela simples com uma planta que se sai bem dentro ou fora.
/65B100F64D4F46F96B1C0FB704E5EC34,A simple round table.,Uma mesa redonda simples.
/9D07E09246DA1C2E5ADBF8AFC0C751F1,A simple shelf to put things upon,Uma prateleira simples para colocar as coisas
/FF331EA443E5AA8872C6C4A872BCEF2D,A simple stool.,Um banquinho simples.
/AD74E10D41DEF5517C009485797B3FBD,A simple timeless table.,Uma mesa simples e atemporal.
/DA419C3D44588BF38847969886E7F2A2,A simple window.,Uma janela simples.
/1B9A31AB406A532286CD27A8B9622921,"A sinister weapon, crafted from the bones of fallen creatures.","Uma arma sinistra, criada dos ossos das criaturas caídas."
/4BE03FA04951FE11CEBCCAA0FE945A33,"A slab of clay, used in construction.","Uma laje de Argila, usada na construção."
/9BA3122F41A030E4475E2DA5AC276A1E,A slightly more refined and durable shield made from wood and tanned animal hide.,Um escudo um pouco mais refinado e durável feito de madeira e uma pele de Animal bronzeada.
/F3C4B7344FA6F2E14B13E0A38ED75113,A small chest to store items in.,Um pequeno baú para armazenar itens.
/B211B3784C44A79E150BCC9D16309F8D,A soft rug.,Um tapete macio.
/C3F85BDE4B716E9BC85ED7917E0BA9AA,A spinning wheel can spin fibres such as flax or fleece into threads for crafting with.,A roda giratória desfia fibras como linho ou lã para fios.
/B69E01874296D6D696530FB69D359454,A spinning wheel improvement.,Uma melhoria da roda giratória.
/3A705215462D1D5E8F031D946D84BA31,A storage box that has a high capacity to store lumber.,Uma caixa de armazenamento com alta capacidade para armazenar madeira.
/2FD4982C48290A14ADB9B98E860BC11E,A strong and lightweight crafting material.,Um material de artesanato forte e leve.
/95CC64A6452699A16FEE90A9D433BD7A,A sturdy bone from a sizeable creature.,Um osso resistente de uma criatura considerável.
/92C40F4647F72FFAA184448225BCB553,A sturdy fancy chair.,Uma cadeira sofisticada.
/860761904F05121038A45FB838B6BE63,A sturdy pot over a campfire that can be used to combine ingredients to make better meals.,Uma panela robusta sobre uma fogueira que pode ser usada para combinar ingredientes para fazer refeições melhores.
/5FD17983464C48AB1DD64A89AA6132A9,A super efficient fuel! It burns over five times longer than charcoal.,Um combustível super eficiente! Ele queima cinco vezes mais que o carvão.
/9CC531B8420CA2BC1AB1589D35EC5F9C,"A symbol of flowing waters, essential for water-based magic and other spells. Runes are retained if you happen to die.","Um símbolo de águas esvoaçantes, essenciais para a magia à base de água e outros feitiços. Runas são retidas se você morrer."
/938CC15A4C9CF20B88A9F5A79252DE88,"A symbol of the earth's might, essential for earth-based magic. Runes are retained if you happen to die.","Um símbolo do poder da Terra, essencial para a magia baseada na Terra. Runas são retidas se você morrer."
/831187054E8FABE497D316B77588A723,A tannery improvement.,Uma melhoria do curtume.
/F9FCCF8D4C96295FBA8C80BAD907945D,A tasty mushroom. Can be used in a variety of cooking recipes.,Um cogumelo saboroso. Pode ser usado em uma variedade de receitas de cozinha.
/908D0D614F41A59A9EA575A003942777,"A thirst-quenching drink, that improves your reflexes.


PERK-EVASION---------------------------REDUCES the STAMINA cost of DODGING","Uma bebida que mata a sede e melhora seus reflexos.


PERK-EVASÃO---------------------------REDUZ o custo de STAMINA ao DESVIAR."
/CB428C504BFA762819CD2BB3051A4B98,"A thirst-quenching drink, that puts a spring in your step.


PERK-FLEET FOOTED---------------------------REDUCES the STAMINA cost of SPRINTING","Uma bebida que mata a sede e dá um impulso aos seus passos.


PERK-PÉ ÁGIL---------------------------REDUZ o custo de STAMINA ao CORRER."
/380B648A406AAEE27DB0A7A66980909F,A tiny table.,Uma pequena mesa.
/052583C8429C50075E2C81B0E0777239,A torch that can be mounted on vertical surfaces.,Uma tocha que pode ser montada em superfícies verticais.
/33E5690E40E068BDE2615595C1CE6115,A torch that can be mounted on vertical surfaces.,Uma tocha que pode ser montada em superfícies verticais.
/CE0BC3AF44D1830C69B10487F03990F7,A torch that can be mounted on vertical surfaces.,Uma tocha que pode ser montada em superfícies verticais.
/D409B7B942957E0A0323DDAD00BA53BA,A torch that can be mounted on vertical surfaces.,Uma tocha que pode ser montada em superfícies verticais.
/E7C091C2498807CD3366E2A18704DC2E,A torch that can be mounted on vertical surfaces.,Uma tocha que pode ser montada em superfícies verticais.
/065483B040A7F9BDAD4DB89294C2199D,A torch that can be placed on surfaces.,Uma tocha que pode ser colocada em superfícies.
/5FFD8CC843E7F6531223A58120BEECA8,A torch that can be placed on surfaces.,Uma tocha que pode ser colocada em superfícies.
/A8C1A79249DE155DBEFB918038F3D2CF,A torch that can be placed on surfaces.,Uma tocha que pode ser colocada em superfícies.
/C34EEB874EB287BB06EC32879A936EBB,A torch that can be placed on surfaces.,Uma tocha que pode ser colocada em superfícies.
/E27F0C214C093865E4A558B69B1B5E5F,A torch that can be placed on surfaces.,Uma tocha que pode ser colocada em superfícies.
/4E5DD5294C8B1A8E35C974AF666A6E32,"A triumph of man over nature.


PERK-GROUNDED---------------------------REDUCES the amount of SHOCK damage taken","Um triunfo do homem sobre a natureza.


PERK-ATERRADO---------------------------REDUZ a quantidade de dano de CHOQUE recebido"
/8E26E0C4461BC65CA382CC8A3202F9F0,A trusty light source.,Uma fonte de luz confiável.
/095F7B6242F5421094F1A69067CF1554,"A trusty tool for mining, made from sturdy bronze.","Uma ferramenta de confiança para mineração, feita de Bronze resistente."
/553F125448C3CD757483DAA2801D4C87,A vegetable that often brings a tear to your eye.,Um vegetal que muitas vezes traz uma lágrima aos seus olhos.
/17D8C64541C8B4563FADB4A75C0B0214,"A versatile crafting material, smelted from copper and tin bars.","Um material de artesanato versátil, fundido de barras de cobre e estanho."
/30AB9E0B4D3DA21ECF3864B3797E9AF4,A versatile metal used for crafting a wide range of durable items,Um metal versátil usado para criar uma ampla gama de itens duráveis
/CD6F498C49B6D1ED28BF698100BBA310,A versatile textile used for crafting equipment and furniture. It is woven at a loom from linen thread.,Um têxtil versátil usado para criar equipamentos e móveis. É tecido a um tear a partir de linhas de linho.
/B091DBD74005ABC0B6446D88517F05A1,A well-balanced bronze blade.,Uma lâmina de Bronze bem equilibrada.
/C62FD01543C6D5D9B542638956605054,A well-crafted iron blade for skilled combatants.,Uma lâmina de Ferro bem trabalhada para combatentes qualificados.
/6720A6324D40F376000E9A926E2300B6,A window box with some fancy plants.,Uma caixa de janela com algumas plantas sofisticadas.
/9057A66C4C34940463600B8DA9F1A48C,A window box with some nice plants.,Uma caixa de janela com algumas plantas agradáveis.
/CBB7D16247A2605343C8238DCA259A77,A workstation dedicated to cooking food. A cooking range can be used to cook hearty meals as well as individual raw foods.,"Um Fogão dedicado a cozinhar alimentos. Uma gama de cozimento pode ser usada para cozinhar refeições saudáveis, bem como alimentos crus individuais."
/85DEBB464997B0DD9CD1048DA76BBAD3,AI,Ai
/BAF4E5F445172248D0B529A2C305AC55,AI Regen 4,Ai regen 4
/BE24CE26449D1EE74612A9A6F5876DD2,ASSET GYM,Ginásio de ativo
/4F630E4347BA92F92FDC0AB08CB359A4,Accept,Aceitar
/4F6E84974B1104CCA62FDDA201EB6664,Accept,Aceitar
/5C63FA7F4D3A21888444D1B7AB485F3A,Accept,Aceitar
/639774BF44A80B0689EFC68685AA120A,Accept,Aceitar
/B9543F8B4F09C737C245F58627EE0DA3,Accept,Aceitar
/BD6506244E0B0C2A552684BFDFBF01C5,Accept,Aceitar
/C4581B904EE1AC9B55E35B87979A0459,Accept,Aceitar
/D34D6EA44E8B51DF0AA8C3B8CA46C93B,Accept,Aceitar
/DB48F01A4066794A639735A8AADF7232,Accept,Aceitar
/F3A5AC3442A4739379D0C2B95F58B374,Accept Split,Aceitar divisão
/D69687A9416EED7062A4EB89011718A9,Accessibility Settings,Configurações de acessibilidade
/3ECDC0AD498600DA7E88068CE468F143,Action,Ação
/8EA9D9944EE331D6836A4398E0A8116C,Action,Ação
/E70A71E04D5C2B4CC5C8DEA56CFC796C,Action (Hold),Ação (Hold)
/FD6F0B9C41EE8089BC6D36A81844ED8C,Adamantite Bar,Barra adamantita
/7254FFCB4E3BECBA1D5E9495D61250DD,Add,Adicionar
/85092A7942CC03B3451EF4A3F82EB211,Add Input,Adicionar item
/8F2F16F24D57B70A8E23618AEC2D61F6,Add Spell,Adicionar feitiço
/2240DCCA46305FA1E51DBEB271B26034,Add equipment,Adicionar o equipamento
/326A6E2B4B9D2EFC7CF3D19E5249DED0,Add fuel,Adicionar combustível
/8CBEE62148E03BB760AB7B9D09F8D661,Add jewellery,Adicione jóias
/FB181A944EF95C27379CD486172106C8,Additional Warmth,Calor adicional
/2FF3230848DBB3AAED81D0A0063D9CD6,Adjust Distance,Ajuste a distância
/81712BFE47475D35E5FC55921DFDEFEE,Adjust Rotation,Ajuste a rotação
/2F8CFAEB458BAC96330A5F81B25406A3,Adjust Scale,Ajuste a escala
/4679307648E5F2A74E370F89F5B8EE7C,Adventurer's Cape Part 1 of 3,Cabo do aventureiro Parte 1 de 3
/A3A584CF49BD1F6C010E8D9E07FBC436,Adventurer's Cape Part 2 of 3,Cabo do aventureiro Parte 2 de 3
/887D4BB84005E6BADCAD71B0D36F6DAF,Adventurer's Cape Part 3 of 3,Cabo do aventureiro Parte 3 de 3
/2464661D493E3801B6650CBB264D265A,Adventurer's Leggings,Leggings do aventureiro
/0079DC7F4C1DF230F330DEA507EFA752,Adventurer's Longbow,Arco do aventureiro
/CEBF218D493D264708C1339476BBAC02,Agility,Agilidade
/0DE788CF4301F47FBF4C30B316D5F707,"Ah, a fresh-faced adventurer!","Ah, um aventureiro de rosto fresco!"
/2274C24C423C9A537EDE118C86BA10D1,AiHealthScaling,AiHealthScaling
/74E566A0476B1A2351FB0D9C12C41B2A,AiMaxHealthScaling,AimaxHealthScaling
/6AF25C124ABA93396A68CB9D1C94681A,Air Control,Controle de ar
/73BEE9F446ADA3B108EFC581F6317AA3,Allergic to shellfish,Alérgico a mariscos
/C6820359443BD5142267BBB6D080D021,Alt,Alt
/CAE025AF45C8133269FAD18ED9127311,Ambry Shelf,Ambry Shelf
/CDAA25BD41542C2E22EE7B8767EB2F36,Ammo & Runes,Munição e runas
/B9094B0842B200038FFAEAB3E1AD3774,An amulet you found in a well in Brynmoor.,Um amuleto que você encontrou em um poço em Brynmoor.
/B9F30A95464074F37FF175B142103030,An ancient Dragonkin staff used by the mages of old.,Um antigo pessoal de Dragonkin usado pelos magos da antiga.
/A90E98DB40003FCE85D9E0AF300CCA35,An anvil improvement. Having these tools in close proximity will allow the crafting of enchanted jewellery at the anvil.,Uma melhoria de bigorna. Ter essas ferramentas nas proximidades permitirá a criação de jóias encantadas na bigorna.
/715826134E0197FCE80DD1B2846C2A49,An empty glass vial.,Um frasco de vidro vazio.
/3486F5724F69EC231B3E1D846735B0EF,"An ornate dragonkin horn, traditionally used to challenge someone to a duel of honour. Bring it to the dragonkin altar to challenge Velgar.","Um chifre de dragão ornamentado, tradicionalmente usado para desafiar alguém a um duelo de honra. Traga-o para o altar de dragão para desafiar Velgar."
/FAE1172F40AFC8E245DD6BAF8FC9E1CA,Ancient Dragonkin,Dragão antigo
/EBF7F2AC4B63E3D5D8E36C987117AC6A,And {0} more,E {0} mais
/4EB8FDB5457F14F02274F2B55F19D8A3,Anima of the Cursed King,Anima do rei amaldiçoado
/13901A8043C53A9C3998AF86CF74DB81,"Anima stabilised in a crystal form, it contains significant magical energy.","Anima estabilizada em forma de cristal, contém energia mágica significativa."
/C6A88EC84248431C18B81AB8B18BE8F0,Animal Trap,Armadilha de animais
/CA38F835423F218023334293C4A41932,Animal Trap,Armadilha de animais
/7485048B470628EFAA1375B96B7BECA0,Answer 1,Resposta 1
/E4BCCCD44310642952BB058AC5943357,Answer 2,Resposta 2
/92818B3C49E7D7C3E2FBB79E12F477FF,Answer 3,Resposta 3
/65B98C5B4B3033ABCDAE1D988B5E2043,Anthracite,Antracite
/1577F0544B8EB0A630C73FA41A4843E8,AntiPoison,Antipoison
/B8B538404FA785185E5D6A82FFEAAE06,AntiPoison,Antipoison
/229390CB4B36E18F2A1A72BB7886C5BE,Anticipation,Antecipação
/3C724FC94D23B776BDAAFB98336EA793,Anticipation,Antecipação
/B134478846B6E0F440E7DD98755E88AC,Antipoison Potion,Poção de antipoison
/4C81D47B4F44A490A337CD976DD0A751,Antler,Chifre
/AE8ACE6A40312892B956B4AD4A84435F,Anything else I can help you with?,Mais alguma coisa que eu possa ajudá-lo?
/C30D49B4434A717B5D77B4B1B7F2E10F,Apply Burning,Causar Queimadura
/A2D1DBD64A46F6361429B6BBB34854BB,Apprentice Leggings,Calças do Aprendiz
/A2D822A64695DFEF02ACE59D357E5E75,Archery Target,Alvo de Arco e Flecha
/E22687314FCB6E93E863FA9FED96B44A,"Arise, Cavaleiro do Vazio.
A new challenge awaits...","Surgir, Cavaleiro do Vazio.
Um novo desafio aguarda..."
/6BC3D79647153E5D2C692DAE697FD67E,Armchair,Poltrona
/73F1C7A74BAB1067342467843A2CEB02,Armour,Armadura
/CDDC4A424D73DF49008D0EBCB9309834,Armour & Shields,Armadura e Escudos
/369C8E494C7116BDA5CE0ABB4C10D997,Armour Mannequin,Mannequim de Armadura
/C837F762449D1950736DEA85FADECDD0,Armour Mannequin,Mannequim de Armadura
/EB2FBD7747056B0C6D87369CD54D9C40,Armour Mannequin,Mannequim de Armadura
/77B89D0142F6E6DD78F828AD24B79B5B,Armourcrafting Table,Bancada de Fabricação de Armaduras
/848D0FE0425FD2B6DB0CD58AD56C86C0,Armourcrafting Table,Bancada de Fabricação de Armaduras
/E9C21B73415901238642B99C0B6B51FD,Armours,Armaduras
/F8E3250243C7CAA5822ED593E3535486,Arrow,Flecha
/CD9AA36A43BA0065B71ABD8C9F2D0B66,Arrow Unlocker,Arrow Unlocker
/B631EC594DA01CD747399BBB77656215,Art Coming Soon,Arte em Breve
/115794B6486EB89F4FD5E9B4BDED9EF4,Artefacts,Artefatos
